2,17468.275,29750.170,35289.551,30291.524,35183.278,31019.143,35226.232,0.000,0.000,0.000,0.000,0.000,0.000,19927.505,37904.864,17641.742,35269.217,17692.948,35278.053,33640.664,39700.127,32713.675,40011.542,34671.804,40126.420,0.000,0.000,0.000,0.000,0.000,0.000,21973.737,41678.425,20225.951,40336.421,20269.864,40446.277,87756.841,92445.896,92725.559,97642.315,80147.561,97501.352,0.000,0.000,0.000,0.000,0.000,0.000,49666.354,98933.337,49006.157,97791.902,48959.193,97610.844,17767.829,23476.234,25583.447,24199.206,25535.673,23823.202,25541.800,0.000,0.000,0.000,0.000,0.000,0.000,18390.558,26169.903,17785.562,25388.307,17809.907,25460.457,28859.877,29401.266,28553.042,29642.734,26083.759,29632.071,0.000,0.000,0.000,0.000,0.000,0.000,20980.516,30536.920,20350.895,29641.812,20388.313,29719.749,77434.784,89515.262,74460.745,82908.431,71505.819,82815.302,0.000,0.000,0.000,0.000,0.000,0.000,49397.509,83571.487,49021.415,82951.172,48955.090,82843.016,7594.688,22512.955,25462.682,19676.323,25496.523,23663.916,25534.029,0.000,0.000,0.000,0.000,0.000,0.000,8022.849,26508.354,7735.752,25637.723,7720.024,25536.829,26955.205,29305.812,25983.304,29504.564,26040.414,29716.289,0.000,0.000,0.000,0.000,0.000,0.000,9796.578,30783.071,9417.876,29688.942,9436.470,29751.721,62891.625,82798.774,62615.394,82652.306,70301.811,82734.084,0.000,0.000,0.000,0.000,0.000,0.000,38295.092,83561.553,34102.343,82939.300,34050.194,82816.723,7595.028,14581.002,15428.772,12542.715,15435.299,14749.422,15332.289,0.000,0.000,0.000,0.000,0.000,0.000,8321.221,16237.669,7652.099,15281.766,7719.150,15365.298,17262.844,18679.484,17315.671,18753.551,18042.150,18765.384,0.000,0.000,0.000,0.000,0.000,0.000,9739.616,19320.710,9478.107,18757.888,9466.243,18758.925,65580.194,67844.508,56585.394,67813.680,58739.758,67733.629,0.000,0.000,0.000,0.000,0.000,0.000,36261.489,67965.499,33965.298,67722.727,34201.816,67834.528
4,8871.769,15930.008,17990.435,13625.139,17967.312,15999.638,18018.154,0.000,0.000,0.000,0.000,0.000,0.000,9270.159,18514.232,8963.125,17899.414,9017.127,17933.347,19058.414,20329.129,18534.259,20419.023,19513.429,20442.790,0.000,0.000,0.000,0.000,0.000,0.000,10733.422,20934.392,10319.832,20561.560,10339.304,20582.692,40912.566,47533.075,39769.149,48879.903,46442.467,48917.187,0.000,0.000,0.000,0.000,0.000,0.000,24903.994,49721.189,24624.837,49141.368,24602.378,49100.083,8952.588,12890.560,12942.146,12879.677,12933.456,12785.257,12936.037,0.000,0.000,0.000,0.000,0.000,0.000,9546.664,13630.052,9017.447,12895.747,9023.799,12895.005,14768.383,14983.754,14510.517,15085.146,14749.563,15115.119,0.000,0.000,0.000,0.000,0.000,0.000,10878.529,15543.585,10398.276,15137.144,10427.610,15166.760,37856.633,44272.875,38038.394,41569.668,40805.607,41569.652,0.000,0.000,0.000,0.000,0.000,0.000,25503.698,41874.490,24552.855,41513.513,24548.707,41502.168,3846.686,11006.498,12886.719,9516.185,12889.386,12052.188,12863.009,0.000,0.000,0.000,0.000,0.000,0.000,4440.503,13527.179,3938.508,12941.752,3974.911,12982.897,14602.403,15121.146,13372.745,15119.528,14148.835,15180.290,0.000,0.000,0.000,0.000,0.000,0.000,5182.825,15575.262,4891.311,15251.546,4881.904,15246.264,37397.743,41494.173,33563.433,41456.515,37306.067,41500.431,0.000,0.000,0.000,0.000,0.000,0.000,18287.619,41949.247,17128.694,41685.148,17173.514,41631.751,3847.789,7478.246,7782.698,7634.593,7801.044,7386.489,7783.327,0.000,0.000,0.000,0.000,0.000,0.000,4074.152,8109.122,3899.283,7763.905,3899.661,7766.515,9131.733,9678.758,9084.891,9739.590,9276.571,9728.167,0.000,0.000,0.000,0.000,0.000,0.000,5081.529,9994.187,4922.538,9791.370,4927.597,9809.849,33076.326,34251.788,31249.952,34190.772,33048.883,34252.153,0.000,0.000,0.000,0.000,0.000,0.000,17134.140,34276.482,17132.410,34198.269,17131.793,34215.410
6,6000.169,10378.785,12191.071,9595.255,12133.418,9238.729,12114.663,0.000,0.000,0.000,0.000,0.000,0.000,6547.049,13020.781,6082.880,12150.818,6093.735,12163.497,12691.180,13827.990,13136.360,13883.586,12770.565,13911.670,0.000,0.000,0.000,0.000,0.000,0.000,7339.682,14630.628,7085.358,14115.926,7099.252,14169.621,23302.907,31643.496,27208.078,32293.773,28339.681,32318.260,0.000,0.000,0.000,0.000,0.000,0.000,16392.748,32815.498,16170.184,32381.237,16140.533,32336.854,6061.301,8784.447,8786.512,8791.149,8794.392,8767.847,8770.468,0.000,0.000,0.000,0.000,0.000,0.000,6644.365,9476.420,6134.048,8772.321,6133.919,8767.305,10234.177,10272.385,10264.122,10337.332,10340.631,10344.600,0.000,0.000,0.000,0.000,0.000,0.000,7393.476,10746.164,7117.042,10357.129,7167.950,10440.672,26102.005,29478.280,27500.198,27510.179,26842.373,27483.232,0.000,0.000,0.000,0.000,0.000,0.000,16392.030,27891.452,16131.906,27548.264,16151.591,27573.045,2600.343,7901.094,8723.977,3120.501,8792.980,7706.071,8724.554,0.000,0.000,0.000,0.000,0.000,0.000,2935.394,9376.760,2686.671,8799.800,2676.370,8782.971,7489.670,10279.488,7860.489,10360.930,7807.283,10365.703,0.000,0.000,0.000,0.000,0.000,0.000,3500.763,10838.222,3414.128,10494.294,3394.109,10464.153,24415.856,27492.975,21358.024,27474.860,20379.325,27490.327,0.000,0.000,0.000,0.000,0.000,0.000,11516.747,27876.294,11452.105,27627.514,11463.930,27627.906,2602.263,5250.237,5281.910,5224.267,5284.333,5159.137,5273.699,0.000,0.000,0.000,0.000,0.000,0.000,2870.518,5655.345,2659.860,5290.119,2669.303,5292.571,6560.247,6724.928,6577.597,6724.669,6538.945,6734.110,0.000,0.000,0.000,0.000,0.000,0.000,3501.606,6848.120,3416.526,6783.524,3434.408,6803.676,21572.667,22927.322,21417.006,22770.849,22005.014,22818.278,0.000,0.000,0.000,0.000,0.000,0.000,11454.395,22846.294,11427.058,22779.062,11432.561,22786.719
8,4482.048,8128.252,9123.297,8125.053,9082.865,8371.699,9085.163,0.000,0.000,0.000,0.000,0.000,0.000,4860.769,9470.112,4580.891,9126.914,4570.797,9119.420,9438.708,10431.765,10004.761,10489.146,9793.616,10503.980,0.000,0.000,0.000,0.000,0.000,0.000,5473.973,10767.403,5350.455,10620.924,5353.711,10621.914,21321.960,23142.169,21851.781,23562.579,21804.445,23559.964,0.000,0.000,0.000,0.000,0.000,0.000,11950.784,23765.340,11836.407,23560.743,11873.571,23582.881,4527.805,6603.723,6638.109,6634.906,6637.780,6636.699,6640.036,0.000,0.000,0.000,0.000,0.000,0.000,4785.032,6881.706,4605.503,6616.718,4609.990,6624.703,7839.822,7842.617,7889.074,7892.333,7891.034,7894.025,0.000,0.000,0.000,0.000,0.000,0.000,5484.941,8048.492,5389.085,7914.376,5383.815,7909.432,20179.306,21966.158,20128.366,20316.006,19809.288,20362.390,0.000,0.000,0.000,0.000,0.000,0.000,12143.991,20628.092,11818.700,20400.952,11827.739,20433.472,1977.969,5876.061,6578.739,2141.241,6624.972,5914.358,6578.736,0.000,0.000,0.000,0.000,0.000,0.000,2150.636,6950.827,2074.412,6693.375,2065.031,6643.855,7162.154,7801.584,7264.702,7856.244,7495.173,7864.480,0.000,0.000,0.000,0.000,0.000,0.000,2740.262,8142.989,2638.034,7984.983,2635.073,7986.501,17468.419,20323.880,16306.857,20285.211,15312.168,20309.490,0.000,0.000,0.000,0.000,0.000,0.000,8771.841,20639.813,8718.457,20479.220,8714.961,20472.225,1979.366,3911.127,4038.480,3563.624,4040.774,3866.368,4032.787,0.000,0.000,0.000,0.000,0.000,0.000,2147.053,4235.012,2046.067,4054.577,2046.922,4054.661,5098.724,5187.207,5051.232,5199.262,5065.274,5203.042,0.000,0.000,0.000,0.000,0.000,0.000,2726.647,5363.336,2652.498,5252.061,2663.804,5262.647,16089.792,17342.341,16537.647,17305.816,16380.573,17299.038,0.000,0.000,0.000,0.000,0.000,0.000,8769.920,17402.766,8753.304,17325.309,8732.446,17307.618
10,3604.183,6635.679,7360.207,6763.267,7310.473,6157.746,7314.662,0.000,0.000,0.000,0.000,0.000,0.000,4052.166,7977.647,3704.375,7388.568,3696.930,7360.539,8016.517,8513.288,8225.955,8540.341,8079.084,8561.879,0.000,0.000,0.000,0.000,0.000,0.000,4395.260,8719.437,4372.619,8692.606,4385.884,8705.025,16872.570,18174.794,17219.084,18374.415,17572.607,18388.626,0.000,0.000,0.000,0.000,0.000,0.000,9500.280,18539.685,9251.761,18418.780,9272.659,18428.815,3644.300,5356.972,5373.820,5360.960,5364.554,5356.866,5359.389,0.000,0.000,0.000,0.000,0.000,0.000,4020.640,5718.465,3726.407,5372.248,3733.846,5378.957,6582.111,6615.673,6526.900,6530.048,6508.537,6511.550,0.000,0.000,0.000,0.000,0.000,0.000,4463.700,6597.255,4412.921,6549.710,4412.853,6550.224,16045.461,17437.568,15724.194,16320.565,16105.261,16343.583,0.000,0.000,0.000,0.000,0.000,0.000,9306.363,16345.038,9249.741,16279.280,9260.073,16268.808,1616.203,4791.421,5324.812,1700.729,5436.512,4866.116,5308.202,0.000,0.000,0.000,0.000,0.000,0.000,1813.575,5608.628,1686.132,5385.595,1708.607,5398.357,5510.318,6379.292,6040.486,6416.462,6178.959,6424.039,0.000,0.000,0.000,0.000,0.000,0.000,2330.356,6682.265,2215.507,6548.631,2216.030,6541.390,14656.940,16070.153,15263.921,16068.902,15551.569,16079.511,0.000,0.000,0.000,0.000,0.000,0.000,7193.773,16311.329,6998.273,16191.672,6998.020,16191.178,1606.192,3200.012,3290.845,1844.908,3301.513,3223.250,3287.930,0.000,0.000,0.000,0.000,0.000,0.000,1764.243,3489.116,1677.908,3333.563,1684.329,3322.728,4205.029,4290.621,4099.743,4303.825,4233.335,4299.506,0.000,0.000,0.000,0.000,0.000,0.000,2281.616,4439.005,2232.000,4356.968,2226.870,4353.576,12997.107,13917.280,12936.142,13855.074,13191.609,13905.454,0.000,0.000,0.000,0.000,0.000,0.000,6993.542,13976.601,6977.555,13921.895,7006.478,13955.856
12,3150.646,5797.289,6438.843,3815.565,6445.041,5875.457,6406.882,0.000,0.000,0.000,0.000,0.000,0.000,3453.137,6795.794,3257.040,6483.587,3260.483,6476.482,6596.479,7428.927,6936.365,7463.625,6602.580,7470.850,0.000,0.000,0.000,0.000,0.000,0.000,3949.028,7758.380,3824.838,7602.611,3834.641,7600.421,14510.371,15492.487,14455.626,15639.320,14563.889,15623.177,0.000,0.000,0.000,0.000,0.000,0.000,8113.615,15885.281,7878.329,15700.115,7880.587,15683.427,3183.456,4668.562,4671.416,4662.920,4672.449,4662.507,4671.126,0.000,0.000,0.000,0.000,0.000,0.000,3518.318,5002.725,3287.933,4701.623,3283.688,4694.331,5568.673,5588.352,5616.400,5619.683,5616.995,5619.629,0.000,0.000,0.000,0.000,0.000,0.000,3956.586,5824.249,3845.116,5679.120,3851.917,5683.277,13601.203,14636.615,13306.774,13729.647,13310.786,13734.434,0.000,0.000,0.000,0.000,0.000,0.000,8016.765,13836.942,7882.029,13765.371,7884.329,13772.286,1378.649,4414.201,4634.717,1521.550,4695.666,4448.012,4641.505,0.000,0.000,0.000,0.000,0.000,0.000,1578.695,4855.201,1472.539,4698.824,1487.525,4710.493,5097.745,5560.770,4955.114,5590.584,5273.340,5586.791,0.000,0.000,0.000,0.000,0.000,0.000,1944.434,5762.797,1899.633,5709.607,1903.062,5699.500,13286.012,13593.539,12490.440,13594.225,12392.858,13628.706,0.000,0.000,0.000,0.000,0.000,0.000,6167.175,13829.854,5901.528,13743.742,5890.376,13728.476,1379.816,2811.795,2835.691,1554.969,2856.504,2774.575,2838.230,0.000,0.000,0.000,0.000,0.000,0.000,1526.017,2992.114,1450.769,2862.906,1457.698,2871.630,3712.400,3720.158,3622.284,3729.951,3579.183,3736.013,0.000,0.000,0.000,0.000,0.000,0.000,1959.321,3865.929,1910.305,3770.668,1916.157,3776.271,11318.462,11681.108,10936.024,11654.976,11488.420,11635.558,0.000,0.000,0.000,0.000,0.000,0.000,5965.024,11753.207,5872.615,11693.997,5868.754,11690.036
14,2717.597,5074.213,5565.019,3673.099,5538.990,5059.264,5530.124,0.000,0.000,0.000,0.000,0.000,0.000,3086.204,6038.838,2830.607,5623.994,2833.741,5618.709,5592.008,6434.191,6117.386,6460.346,5947.450,6469.497,0.000,0.000,0.000,0.000,0.000,0.000,3386.049,6657.714,3328.603,6609.531,3323.037,6590.028,12054.630,13026.268,11872.210,13148.655,12506.946,13148.843,0.000,0.000,0.000,0.000,0.000,0.000,6653.796,13292.876,6610.453,13191.209,6614.745,13194.448,2754.255,4080.180,4110.018,4034.467,4100.091,4093.199,4095.480,0.000,0.000,0.000,0.000,0.000,0.000,2971.215,4285.551,2842.994,4125.514,2840.007,4119.810,4912.376,4936.126,4957.744,4960.544,4963.025,4965.114,0.000,0.000,0.000,0.000,0.000,0.000,3435.169,5117.921,3349.209,5027.368,3344.665,5026.599,11455.239,12524.494,11295.564,11732.198,11483.849,11733.688,0.000,0.000,0.000,0.000,0.000,0.000,6670.598,11820.493,6596.324,11743.322,6609.688,11763.994,1240.454,3759.282,4053.057,1354.190,4171.701,3590.353,4047.315,0.000,0.000,0.000,0.000,0.000,0.000,1417.320,4401.500,1330.518,4157.231,1324.587,4121.960,4435.081,4888.036,4690.970,4905.508,4734.746,4906.702,0.000,0.000,0.000,0.000,0.000,0.000,1795.786,5109.108,1741.605,5042.735,1741.551,5037.230,10675.808,11625.050,11096.487,11610.219,11056.767,11636.095,0.000,0.000,0.000,0.000,0.000,0.000,5180.868,11790.025,5174.330,11744.245,5171.540,11737.837,1240.310,2518.017,2557.597,1374.793,2586.111,2478.692,2560.561,0.000,0.000,0.000,0.000,0.000,0.000,1362.063,2676.239,1318.265,2599.525,1318.920,2595.277,3295.227,3373.079,3282.498,3380.705,3302.702,3383.208,0.000,0.000,0.000,0.000,0.000,0.000,1794.361,3470.397,1737.156,3420.559,1739.421,3421.883,9896.622,10178.095,9705.544,10162.214,9521.672,10120.705,0.000,0.000,0.000,0.000,0.000,0.000,5185.630,10178.154,5126.445,10162.266,5116.250,10152.795
16,2315.260,4245.927,4748.528,2664.849,4748.543,4330.726,4730.926,0.000,0.000,0.000,0.000,0.000,0.000,2531.044,4988.128,2433.928,4826.890,2414.610,4804.725,4995.338,5321.010,5089.949,5325.097,4974.018,5333.430,0.000,0.000,0.000,0.000,0.000,0.000,2851.936,5548.924,2748.718,5426.413,2751.455,5430.132,10196.403,10780.291,10206.191,10851.225,10321.083,10857.720,0.000,0.000,0.000,0.000,0.000,0.000,5597.330,11001.119,5478.893,10915.557,5464.123,10901.069,2326.462,3621.860,3630.868,3528.596,3622.838,3617.154,3619.362,0.000,0.000,0.000,0.000,0.000,0.000,2592.247,3849.263,2424.437,3644.002,2419.613,3638.613,4182.628,4185.381,4202.825,4206.077,4200.510,4203.054,0.000,0.000,0.000,0.000,0.000,0.000,2851.032,4332.265,2757.290,4236.293,2766.212,4241.133,9798.000,10682.291,9877.482,9977.718,9876.876,9977.805,0.000,0.000,0.000,0.000,0.000,0.000,5552.728,10045.983,5460.988,9992.642,5463.363,9991.798,1175.344,3379.690,3576.614,1313.608,3648.078,3244.336,3578.520,0.000,0.000,0.000,0.000,0.000,0.000,1326.651,3756.330,1269.977,3660.922,1270.289,3667.517,4068.643,4174.507,3985.254,4189.925,4087.505,4202.424,0.000,0.000,0.000,0.000,0.000,0.000,1666.325,4386.675,1614.825,4309.229,1613.639,4314.790,9490.306,9923.091,9249.850,9906.786,9491.501,9906.630,0.000,0.000,0.000,0.000,0.000,0.000,4652.269,10064.828,4588.719,10011.006,4587.869,10017.326,1175.314,2361.639,2428.642,1277.557,2444.274,2361.590,2428.533,0.000,0.000,0.000,0.000,0.000,0.000,1297.196,2548.520,1252.276,2462.486,1252.631,2466.771,2916.085,3033.003,2988.306,3030.912,2984.980,3031.325,0.000,0.000,0.000,0.000,0.000,0.000,1626.389,3111.453,1604.118,3076.667,1605.813,3078.943,8440.671,9087.826,8768.776,9047.281,8726.396,9048.512,0.000,0.000,0.000,0.000,0.000,0.000,4664.013,9069.783,4558.819,9050.391,4552.399,9041.931
18,2093.361,3909.935,4296.781,2407.232,4305.485,3915.551,4274.627,0.000,0.000,0.000,0.000,0.000,0.000,2322.515,4607.202,2192.647,4351.742,2195.718,4355.514,4416.120,4784.620,4431.934,4800.308,4548.610,4802.299,0.000,0.000,0.000,0.000,0.000,0.000,2603.774,5141.158,2497.733,4930.701,2494.535,4926.330,8844.223,9427.180,8778.898,9487.028,9146.794,9485.846,0.000,0.000,0.000,0.000,0.000,0.000,4849.375,9604.953,4815.262,9543.899,4826.037,9559.602,2108.033,3370.442,3379.378,3035.780,3383.119,3372.958,3375.572,0.000,0.000,0.000,0.000,0.000,0.000,2281.723,3487.116,2215.320,3420.780,2209.187,3411.770,3879.176,3881.596,3889.178,3899.330,3909.587,3912.539,0.000,0.000,0.000,0.000,0.000,0.000,2548.892,4002.650,2496.839,3940.555,2498.373,3939.538,8804.258,9479.743,8821.291,8825.437,8843.845,8847.409,0.000,0.000,0.000,0.000,0.000,0.000,4907.865,8925.140,4818.132,8842.430,4815.993,8842.466,1154.354,3140.524,3310.037,1258.195,3396.648,2967.767,3311.178,0.000,0.000,0.000,0.000,0.000,0.000,1282.787,3574.510,1244.860,3400.808,1243.635,3398.154,3612.284,3867.719,3571.760,3892.396,3701.872,3888.315,0.000,0.000,0.000,0.000,0.000,0.000,1613.229,4092.307,1572.138,4008.768,1573.098,4011.340,8008.802,8746.810,8064.699,8750.519,8325.681,8756.863,0.000,0.000,0.000,0.000,0.000,0.000,4156.135,8912.184,4162.409,8886.058,4167.043,8897.249,1153.771,2335.433,2390.205,1271.451,2412.054,2316.624,2388.726,0.000,0.000,0.000,0.000,0.000,0.000,1253.588,2447.540,1235.244,2427.643,1237.946,2431.257,2831.576,2959.731,2812.416,2957.063,2908.047,2962.051,0.000,0.000,0.000,0.000,0.000,0.000,1589.250,3016.681,1565.363,3001.618,1571.231,3003.796,7676.740,8074.396,7722.070,8081.142,7887.977,8068.432,0.000,0.000,0.000,0.000,0.000,0.000,4166.687,8120.350,4145.854,8126.855,4148.348,8128.249
20,1858.022,3612.069,3839.819,2093.326,3857.899,3563.817,3813.223,0.000,0.000,0.000,0.000,0.000,0.000,2107.455,4140.757,1981.069,3922.904,1983.166,3928.353,4205.521,4372.994,4079.737,4375.215,4238.555,4388.807,0.000,0.000,0.000,0.000,0.000,0.000,2330.645,4603.304,2257.437,4461.486,2263.618,4467.268,7807.678,8199.443,7442.334,8234.849,7681.121,8249.884,0.000,0.000,0.000,0.000,0.000,0.000,4220.976,8403.984,4159.644,8287.770,4162.563,8294.889,1884.811,3148.424,3159.143,2947.957,3156.885,3144.798,3154.885,0.000,0.000,0.000,0.000,0.000,0.000,2052.241,3279.879,1979.651,3177.959,1978.250,3175.819,3647.954,3651.121,3659.967,3663.026,3664.112,3667.130,0.000,0.000,0.000,0.000,0.000,0.000,2312.619,3777.457,2252.456,3740.218,2255.513,3734.583,7838.331,8435.899,7867.005,7870.635,7846.393,7881.689,0.000,0.000,0.000,0.000,0.000,0.000,4200.760,7953.641,4156.262,7906.093,4150.785,7909.792,1148.652,2903.277,3090.818,1257.739,3170.370,2812.370,3091.171,0.000,0.000,0.000,0.000,0.000,0.000,1264.112,3319.940,1241.508,3181.306,1245.940,3186.314,3379.331,3598.331,3331.037,3612.644,3418.216,3613.042,0.000,0.000,0.000,0.000,0.000,0.000,1580.072,3819.435,1534.543,3733.315,1534.144,3740.367,7377.412,7777.485,7156.081,7779.112,7373.577,7811.102,0.000,0.000,0.000,0.000,0.000,0.000,3812.413,7936.282,3772.972,7898.395,3780.163,7905.208,1148.110,2315.478,2382.972,1280.377,2398.284,2260.571,2380.718,0.000,0.000,0.000,0.000,0.000,0.000,1239.890,2423.079,1231.804,2418.028,1227.860,2411.530,2842.295,2935.461,2866.851,2930.690,2873.919,2934.540,0.000,0.000,0.000,0.000,0.000,0.000,1565.440,2981.519,1535.107,2974.904,1535.318,2974.996,7200.349,7378.443,7237.439,7356.583,7191.965,7369.640,0.000,0.000,0.000,0.000,0.000,0.000,3754.254,7402.046,3718.452,7398.272,3718.753,7392.506
22,1853.336,3594.923,3812.286,2068.122,3831.941,3620.548,3799.359,0.000,0.000,0.000,0.000,0.000,0.000,2099.592,4135.551,1972.657,3893.434,1972.750,3893.604,4127.818,4318.828,4019.506,4323.957,4204.446,4327.245,0.000,0.000,0.000,0.000,0.000,0.000,2309.315,4494.287,2247.410,4440.428,2248.505,4440.701,7459.840,7830.064,6951.545,7873.321,7181.180,7875.624,0.000,0.000,0.000,0.000,0.000,0.000,4038.547,8044.680,3996.063,7949.191,4000.005,7955.801,1860.368,3135.863,3140.075,3018.687,3136.339,3130.360,3140.499,0.000,0.000,0.000,0.000,0.000,0.000,2047.930,3253.191,1966.465,3170.186,1957.004,3157.461,3578.631,3581.660,3587.471,3591.049,3595.093,3597.742,0.000,0.000,0.000,0.000,0.000,0.000,2311.493,3722.060,2217.923,3642.934,2221.510,3639.828,7346.103,7977.554,7406.512,7409.786,7384.475,7416.783,0.000,0.000,0.000,0.000,0.000,0.000,4072.133,7483.136,3996.165,7425.024,4015.513,7446.642,1146.822,2971.078,3068.267,1265.968,3148.652,2809.863,3073.729,0.000,0.000,0.000,0.000,0.000,0.000,1259.915,3330.241,1246.579,3162.729,1252.797,3173.890,3412.215,3544.380,3411.254,3556.104,3432.767,3548.035,0.000,0.000,0.000,0.000,0.000,0.000,1520.545,3706.567,1487.018,3647.227,1484.541,3643.905,6906.759,7313.125,6837.058,7312.844,6668.317,7317.687,0.000,0.000,0.000,0.000,0.000,0.000,3519.992,7476.832,3486.527,7430.752,3485.749,7443.316,1146.731,2302.007,2372.824,1264.831,2405.678,2295.465,2372.013,0.000,0.000,0.000,0.000,0.000,0.000,1233.547,2419.172,1228.400,2419.027,1225.254,2410.765,2704.282,2882.045,2792.801,2878.943,2800.805,2883.347,0.000,0.000,0.000,0.000,0.000,0.000,1490.455,2920.996,1496.119,2931.280,1487.594,2921.172,6398.555,6834.686,6615.276,6806.703,6534.251,6806.252,0.000,0.000,0.000,0.000,0.000,0.000,3494.742,6816.911,3442.750,6816.726,3452.090,6827.888
